248;0;Zelmar;García;;10;2;2900;0
249;0;Danilo;Gerlo;;3;2;3800;0
250;0;Emmanuel;Gigliotti;;16;4;4500;0
251;0;Matías;Giménez;;7;3;3500;0
252;0;Dylan;Gissi;;9;2;400;0
253;0;Fernando;Godoy;;11;3;2000;0
254;0;Paolo Duval;Goltz;;12;2;4900;0
255;0;Jonatan;Gómez;;5;3;4000;0
256;0;Adrián;González;;3;2;4000;0
257;0;Cristian;González;;13;4;400;0
258;0;Diego;González;;12;3;2300;0
259;0;Esteban;González;;6;3;4500;0
260;0;Federico;González;;4;4;3700;0
261;0;Fernando;González;;6;2;900;0
262;0;Leandro;González;;8;4;3000;0
263;0;Mariano ;González;;9;3;5900;0
264;0;Sebastián;González;;16;3;2500;0
265;0;Cristian;Grabinski;;17;2;3500;0
266;0;Leandro;Gracián;;7;3;4000;0
267;0;Gabriel;Graciani;;8;3;1000;0
268;0;Claudio;Graf;;17;4;3500;0
269;0;Hernán;Grana;;6;2;3300;0
270;0;Franco;Grassi;;5;1;300;0
271;0;Julián;Guillermo Rojas;;5;3;600;0
272;0;Gastón;Guruceaga;;13;2;600;0
273;0;Fernando;Gutiérrez;;16;3;600;0
274;0;Teófilo;Gutiérrez;;15;4;7900;0
275;0;Nahuel;Guzmán;;13;1;1000;0
276;0;Gabriel;Hauche;;15;4;7300;0
277;0;Carlos;Henneberg;;12;4;300;0
278;0;Juan Pablo;Heredia;;6;1;500;0
279;0;Emilio;Hernández;;2;3;3300;0
280;0;Pablo;Hernández;;2;3;2800;0
281;0;Federico;Higuaín;;8;4;4500;0
282;0;Lucas;Hoyos;;13;1;600;0
283;0;Michael;Hoyos;;9;3;2800;0
284;0;Jefferson;Hurtado;;2;2;2500;0
285;0;Matías;Ibáñez;;14;1;1500;0
286;0;Nelson;Ibáñez;;10;1;3900;0
287;0;Raúl;Iberbia;;9;2;3200;0
288;0;Juan Martín;Imbert;;7;4;400;0
289;0;Juan Manuel;Insaurralde;;7;2;5000;0
290;0;Hugo;Iriarte;;4;2;2000;0
291;0;Daniel;Islas;;18;1;4300;0
292;0;Kevin Fabián;Itabel;;18;3;500;0
293;0;Carlos;Izquierdoz;;12;2;3000;0
294;0;Leonardo;Jara;;9;3;1400;0
295;0;Pablo;Jerez;;14;2;2800;0
296;0;Iván;Juárez;;4;3;3100;0
297;0;Enzo;Kalinski;;16;3;3700;0
298;0;Lucas;Kruspzky;;11;2;800;0
299;0;Luciano;Kummer;;8;2;500;0
300;0;Matías;Laba;;2;3;2200;0
301;0;Santiago;Ladino;;5;2;2500;0
302;0;Luis;Lagrutta;;4;3;1300;0
303;0;César;Lamanna;;16;4;1900;0
304;0;Franco;Lanaro;;18;4;400;0
305;0;Lucas;Landa;;17;2;2100;0
306;0;Joaquín;Laso;;18;2;300;0
307;0;Maximiliano;Laso;;5;3;2700;0
308;0;Cristian;Ledesma;;8;3;4000;0
309;0;Eduardo;Ledesma;;12;3;3700;0
310;0;Leandro;Leguizamón;;18;4;1200;0
311;0;Luciano;Leguizamón;;3;4;4900;0
312;0;Cristian;Lema;;18;2;1700;0
313;0;Alejandro;Lembo;;6;2;3400;0
314;0;Ramiro;Leone;;18;3;3900;0
315;0;Germán;Lesman;;8;4;1600;0
316;0;Bernardo;Leyenda;;1;1;1500;0
317;0;Lucas;Licht;;15;2;4300;0
318;0;Pablo;Lima;;8;2;3800;0
319;0;Alejandro;Limia;;19;1;3300;0
320;0;Marcos;Litre;;14;4;1300;0
321;0;Braian;Lluy;;15;2;2500;0
322;0;Luciano;Lollo;;6;2;2800;0
323;0;Hernán Rodrigo;López;;5;4;4800;0
324;0;Lisandro;López;;3;2;5600;0
325;0;Nicolás;López;;4;4;2700;0
326;0;Sergio;López;;10;3;2000;0
327;0;Víctor;López;;5;2;5000;0
328;0;Víctor David;López;;1;3;600;0
329;0;Cristian;Lucchetti;;5;1;4600;0
330;0;Adrián;Lucero;;14;3;3000;0
331;0;Abel;Luciatti;;16;2;400;0
332;0;Rodrigo;Lugo;;2;1;300;0
333;0;Pablo;Lugüercio;;15;4;5200;0
334;0;Carlos;Luna;;18;4;5000;0
335;0;Sebastián;Luna;;16;2;2800;0
336;0;Carlos;Luque;;8;4;1800;0
337;0;Alexis;Machuca;;13;2;2400;0
338;0;Gerardo;Maciel;;5;3;400;0
339;0;Ezequiel;Maggiolo;;18;4;4200;0
340;0;Pablo;Magnín;;19;4;900;0
